rfam_acc	pdb_id	chain	pdb_start	pdb_end	bit_score	evalue_score	cm_start	cm_end	hex_colour	is_significant
RF00005	1ttt	D	1	73	65.60	2.6e-15	1	71	8e2511	1
RF00005	1ttt	E	1	73	65.60	2.6e-15	1	71	8e2511	1
RF00005	1ttt	F	1	73	65.60	2.6e-15	1	71	8e2511	1
RF00005	1u0b	A	1	71	57.20	5.7e-13	1	71	8e2511	1
RF00374	1u6p	B	1	101	105.40	6.8e-21	1	101	8e2511	1
RF00010	1u9s	A	1	161	118.10	1.4e-37	69	218	8e2511	1
RF00005	1vfg	C	1	73	76.80	1.8e-18	1	71	8e2511	1
RF00005	1vfg	D	1	73	76.80	1.8e-18	1	71	8e2511	1
RF02540	1vq4	0	1	2923	2731.30	0	1	2990	8e2511	1
RF02541	1vq4	0	2	2920	1740.40	0	1	2925	8e2511	0
RF02543	1vq4	0	131	2914	1460.20	0	1	3401	8e2511	0
RF00002	1vq4	0	9	149	50.10	5.5e-11	1	154	8e2511	0
RF00001	1vq4	9	1	123	80.70	6.1e-18	1	119	8e2511	1
RF02540	1vq5	0	1	2923	2731.30	0	1	2990	8e2511	1
RF02541	1vq5	0	2	2920	1740.40	0	1	2925	8e2511	0
RF02543	1vq5	0	131	2914	1460.20	0	1	3401	8e2511	0
RF00002	1vq5	0	9	149	50.10	5.5e-11	1	154	8e2511	0
RF00001	1vq5	9	1	123	80.70	6.1e-18	1	119	8e2511	1
RF02540	1vq6	0	1	2923	2731.30	0	1	2990	8e2511	1
RF02541	1vq6	0	2	2920	1740.40	0	1	2925	8e2511	0
RF02543	1vq6	0	131	2914	1460.20	0	1	3401	8e2511	0
RF00002	1vq6	0	9	149	50.10	5.5e-11	1	154	8e2511	0
RF00001	1vq6	9	1	123	80.70	6.1e-18	1	119	8e2511	1
RF02540	1vq7	0	1	2923	2731.30	0	1	2990	8e2511	1
RF02541	1vq7	0	2	2920	1740.40	0	1	2925	8e2511	0
RF02543	1vq7	0	131	2914	1460.20	0	1	3401	8e2511	0
RF00002	1vq7	0	9	149	50.10	5.5e-11	1	154	8e2511	0
RF00001	1vq7	9	1	123	80.70	6.1e-18	1	119	8e2511	1
RF02540	1vq8	0	1	2923	2731.30	0	1	2990	8e2511	1
RF02541	1vq8	0	2	2920	1740.40	0	1	2925	8e2511	0
RF02543	1vq8	0	131	2914	1460.20	0	1	3401	8e2511	0
RF00002	1vq8	0	9	149	50.10	5.5e-11	1	154	8e2511	0
RF00001	1vq8	9	1	123	80.70	6.1e-18	1	119	8e2511	1
RF02540	1vq9	0	1	2923	2731.30	0	1	2990	8e2511	1
RF02541	1vq9	0	2	2920	1740.40	0	1	2925	8e2511	0
RF02543	1vq9	0	131	2914	1460.20	0	1	3401	8e2511	0
RF00002	1vq9	0	9	149	50.10	5.5e-11	1	154	8e2511	0
RF00001	1vq9	9	1	123	80.70	6.1e-18	1	119	8e2511	1
RF02540	1vqk	0	1	2923	2731.30	0	1	2990	8e2511	1
RF02541	1vqk	0	2	2920	1740.40	0	1	2925	8e2511	0
RF02543	1vqk	0	131	2914	1460.20	0	1	3401	8e2511	0
RF00002	1vqk	0	9	149	50.10	5.5e-11	1	154	8e2511	0
RF00001	1vqk	9	1	123	80.70	6.1e-18	1	119	8e2511	1
RF02540	1vql	0	1	2923	2731.30	0	1	2990	8e2511	1
RF02541	1vql	0	2	2920	1740.40	0	1	2925	8e2511	0
RF02543	1vql	0	131	2914	1460.20	0	1	3401	8e2511	0
RF00002	1vql	0	9	149	50.10	5.5e-11	1	154	8e2511	0
RF00001	1vql	9	1	123	80.70	6.1e-18	1	119	8e2511	1
RF02540	1vqm	0	1	2923	2731.30	0	1	2990	8e2511	1
RF02541	1vqm	0	2	2920	1740.40	0	1	2925	8e2511	0
RF02543	1vqm	0	131	2914	1460.20	0	1	3401	8e2511	0
RF00002	1vqm	0	9	149	50.10	5.5e-11	1	154	8e2511	0
RF00001	1vqm	9	1	123	80.70	6.1e-18	1	119	8e2511	1
RF02540	1vqn	0	1	2923	2731.30	0	1	2990	8e2511	1
RF02541	1vqn	0	2	2920	1740.40	0	1	2925	8e2511	0
RF02543	1vqn	0	131	2914	1460.20	0	1	3401	8e2511	0
RF00002	1vqn	0	9	149	50.10	5.5e-11	1	154	8e2511	0
RF00001	1vqn	9	1	123	80.70	6.1e-18	1	119	8e2511	1
RF02540	1vqo	0	1	2923	2731.30	0	1	2990	8e2511	1
RF02541	1vqo	0	2	2920	1740.40	0	1	2925	8e2511	0
RF02543	1vqo	0	131	2914	1460.20	0	1	3401	8e2511	0
RF00002	1vqo	0	9	149	50.10	5.5e-11	1	154	8e2511	0
RF00001	1vqo	9	1	123	80.70	6.1e-18	1	119	8e2511	1
RF02540	1vqp	0	1	2923	2731.30	0	1	2990	8e2511	1
RF02541	1vqp	0	2	2920	1740.40	0	1	2925	8e2511	0
RF02543	1vqp	0	131	2914	1460.20	0	1	3401	8e2511	0
RF00002	1vqp	0	9	149	50.10	5.5e-11	1	154	8e2511	0
RF00001	1vqp	9	1	123	80.70	6.1e-18	1	119	8e2511	1
RF00005	1vtq	A	1	72	53.10	7.6e-12	1	71	8e2511	1
RF00177	1vvj	QA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	1vvj	QA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	1vvj	QA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	1vvj	QA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	1vvj	XA	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	1vvj	XA	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	1vvj	XA	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	1vvj	XA	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	1vvj	QV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	1vvj	XV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF02541	1vvj	RA	1	2913	2699.60	0	1	2925	8e2511	1
RF02540	1vvj	RA	1	2913	1931.30	0	1	2990	8e2511	0
RF02543	1vvj	RA	151	2902	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	1vvj	RA	13	159	51.90	1.7e-11	1	154	8e2511	0
RF02541	1vvj	YA	1	2913	2699.60	0	1	2925	8e2511	1
RF02540	1vvj	YA	1	2913	1931.30	0	1	2990	8e2511	0
RF02543	1vvj	YA	151	2902	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	1vvj	YA	13	159	51.90	1.7e-11	1	154	8e2511	0
RF00001	1vvj	RB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	1vvj	YB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00177	1vy4	AA	1	1519	1505.30	0	1	1533	8e2511	1
RF01959	1vy4	AA	6	1517	1034.90	0	1	1477	8e2511	0
RF02542	1vy4	AA	6	1514	678.90	2.3e-206	1	1312	8e2511	0
RF01960	1vy4	AA	6	1514	628.10	2.9e-188	1	1851	8e2511	0
RF00177	1vy4	CA	1	1519	1505.30	0	1	1533	8e2511	1
RF01959	1vy4	CA	6	1517	1034.90	0	1	1477	8e2511	0
RF02542	1vy4	CA	6	1514	678.90	2.3e-206	1	1312	8e2511	0
RF01960	1vy4	CA	6	1514	628.10	2.9e-188	1	1851	8e2511	0
RF00005	1vy4	AW	1	73	67.00	1e-15	1	71	8e2511	1
RF00005	1vy4	CW	1	73	67.00	1e-15	1	71	8e2511	1
RF00005	1vy4	AX	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	1vy4	CX	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	1vy4	AY	1	73	67.00	1e-15	1	71	8e2511	1
RF00005	1vy4	CY	1	73	67.00	1e-15	1	71	8e2511	1
RF02541	1vy4	BA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	1vy4	BA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	1vy4	BA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	1vy4	BA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF02541	1vy4	DA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	1vy4	DA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	1vy4	DA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	1vy4	DA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF00001	1vy4	BB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	1vy4	DB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00177	1vy5	AA	1	1519	1505.30	0	1	1533	8e2511	1
RF01959	1vy5	AA	6	1517	1034.90	0	1	1477	8e2511	0
RF02542	1vy5	AA	6	1514	678.90	2.3e-206	1	1312	8e2511	0
RF01960	1vy5	AA	6	1514	628.10	2.9e-188	1	1851	8e2511	0
RF00177	1vy5	CA	1	1519	1505.30	0	1	1533	8e2511	1
RF01959	1vy5	CA	6	1517	1034.90	0	1	1477	8e2511	0
RF02542	1vy5	CA	6	1514	678.90	2.3e-206	1	1312	8e2511	0
RF01960	1vy5	CA	6	1514	628.10	2.9e-188	1	1851	8e2511	0
RF00005	1vy5	AW	1	73	67.00	1e-15	1	71	8e2511	1
RF00005	1vy5	CW	1	73	67.00	1e-15	1	71	8e2511	1
RF00005	1vy5	AX	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	1vy5	CX	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	1vy5	AY	1	73	67.00	1e-15	1	71	8e2511	1
RF00005	1vy5	CY	1	73	67.00	1e-15	1	71	8e2511	1
RF02541	1vy5	BA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	1vy5	BA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	1vy5	BA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	1vy5	BA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF02541	1vy5	DA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	1vy5	DA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	1vy5	DA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	1vy5	DA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF00001	1vy5	BB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	1vy5	DB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00177	1vy6	AA	1	1519	1505.30	0	1	1533	8e2511	1
RF01959	1vy6	AA	6	1517	1034.90	0	1	1477	8e2511	0
RF02542	1vy6	AA	6	1514	678.90	2.3e-206	1	1312	8e2511	0
RF01960	1vy6	AA	6	1514	628.10	2.9e-188	1	1851	8e2511	0
RF00177	1vy6	CA	1	1519	1505.30	0	1	1533	8e2511	1
RF01959	1vy6	CA	6	1517	1034.90	0	1	1477	8e2511	0
RF02542	1vy6	CA	6	1514	678.90	2.3e-206	1	1312	8e2511	0
RF01960	1vy6	CA	6	1514	628.10	2.9e-188	1	1851	8e2511	0
RF00005	1vy6	AX	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	1vy6	CX	1	74	60.90	5.4e-14	1	71	8e2511	1
RF02541	1vy6	BA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	1vy6	BA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	1vy6	BA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	1vy6	BA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF02541	1vy6	DA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	1vy6	DA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	1vy6	DA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	1vy6	DA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF00001	1vy6	BB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	1vy6	DB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00177	1vy7	AA	1	1519	1505.30	0	1	1533	8e2511	1
RF01959	1vy7	AA	6	1517	1034.90	0	1	1477	8e2511	0
RF02542	1vy7	AA	6	1514	678.90	2.3e-206	1	1312	8e2511	0
RF01960	1vy7	AA	6	1514	628.10	2.9e-188	1	1851	8e2511	0
RF00177	1vy7	CA	1	1519	1505.30	0	1	1533	8e2511	1
RF01959	1vy7	CA	6	1517	1034.90	0	1	1477	8e2511	0
RF02542	1vy7	CA	6	1514	678.90	2.3e-206	1	1312	8e2511	0
RF01960	1vy7	CA	6	1514	628.10	2.9e-188	1	1851	8e2511	0
RF00005	1vy7	AX	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	1vy7	CX	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	1vy7	AY	1	73	67.00	1e-15	1	71	8e2511	1
RF00005	1vy7	CY	1	73	67.00	1e-15	1	71	8e2511	1
RF02541	1vy7	BA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	1vy7	BA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	1vy7	BA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	1vy7	BA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF02541	1vy7	DA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	1vy7	DA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	1vy7	DA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	1vy7	DA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF00001	1vy7	BB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	1vy7	DB	3	119	100.70	4.1e-23	1	119	8e2511	1
RF02540	1w2b	0	1	2923	2731.30	0	1	2990	8e2511	1
RF02541	1w2b	0	2	2920	1740.40	0	1	2925	8e2511	0
RF02543	1w2b	0	131	2914	1460.20	0	1	3401	8e2511	0
RF00002	1w2b	0	9	149	50.10	5.5e-11	1	154	8e2511	0
RF00001	1w2b	9	1	123	80.70	6.1e-18	1	119	8e2511	1
RF00005	1wz2	C	1	85	56.10	1.3e-12	1	71	8e2511	1
RF00005	1wz2	D	1	85	56.10	1.3e-12	1	71	8e2511	1
RF00177	1x1l	A	1	132	105.10	4.1e-32	1391	1533	8e2511	1
RF01959	1x1l	A	1	132	71.00	2.4e-19	1346	1477	8e2511	0
RF01960	1x1l	A	1	131	65.90	4.5e-18	1690	1849	8e2511	0
RF02542	1x1l	A	1	132	63.30	1.2e-17	1194	1311	8e2511	0
RF00028	1x8w	A	1	237	101.50	1.5e-26	49	251	8e2511	1
RF00028	1x8w	B	1	237	101.50	1.5e-26	49	251	8e2511	1
RF00028	1x8w	C	1	237	101.50	1.5e-26	49	251	8e2511	1
RF00028	1x8w	D	1	237	101.50	1.5e-26	49	251	8e2511	1
RF02541	1xbp	0	1	2878	2737.80	0	1	2925	8e2511	1
RF02540	1xbp	0	1	2878	1900.10	0	1	2990	8e2511	0
RF02543	1xbp	0	137	2867	1220.60	0	1	3401	8e2511	0
RF00001	1xbp	9	5	121	71.60	1.3e-15	1	119	8e2511	1
RF00164	1xjr	A	4	46	66.30	8.5e-18	1	43	8e2511	1
RF00177	1xmo	A	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	1xmo	A	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	1xmo	A	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	1xmo	A	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	1xmq	A	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	1xmq	A	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	1xmq	A	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	1xmq	A	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	1xnq	A	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	1xnq	A	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	1xnq	A	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	1xnq	A	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	1xnr	A	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	1xnr	A	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	1xnr	A	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	1xnr	A	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00028	1y0q	A	1	192	79.30	3.4e-20	21	251	8e2511	1
RF00167	1y26	X	3	69	64.80	2.1e-12	19	87	8e2511	1
RF00167	1y27	X	2	68	65.90	1.1e-12	19	87	8e2511	1
RF02541	1y39	C	1	58	56.20	2.1e-17	1093	1150	8e2511	1
RF02541	1y39	D	1	58	56.20	2.1e-17	1093	1150	8e2511	1
RF02541	1y69	0	1	2878	2737.80	0	1	2925	8e2511	1
RF02540	1y69	0	1	2878	1900.10	0	1	2990	8e2511	0
RF02543	1y69	0	137	2867	1220.60	0	1	3401	8e2511	0
RF00001	1y69	9	5	121	71.60	1.3e-15	1	119	8e2511	1
RF00005	1yfg	A	1	72	62.10	2.4e-14	1	71	8e2511	1
RF02540	1yhq	0	1	2924	2737.50	0	1	2990	8e2511	1
RF02541	1yhq	0	1	2923	1750.00	0	1	2925	8e2511	0
RF02543	1yhq	0	132	2915	1463.00	0	1	3401	8e2511	0
RF00002	1yhq	0	10	150	50.40	4.4e-11	1	154	8e2511	0
RF00001	1yhq	9	1	123	78.40	2.3e-17	1	119	8e2511	1
RF02540	1yi2	0	1	2924	2737.50	0	1	2990	8e2511	1
RF02541	1yi2	0	1	2923	1750.00	0	1	2925	8e2511	0
RF02543	1yi2	0	132	2915	1463.00	0	1	3401	8e2511	0
RF00002	1yi2	0	10	150	50.40	4.4e-11	1	154	8e2511	0
RF00001	1yi2	9	1	123	78.40	2.3e-17	1	119	8e2511	1
RF02540	1yij	0	1	2924	2737.50	0	1	2990	8e2511	1
RF02541	1yij	0	1	2923	1750.00	0	1	2925	8e2511	0
RF02543	1yij	0	132	2915	1463.00	0	1	3401	8e2511	0
RF00002	1yij	0	10	150	50.40	4.4e-11	1	154	8e2511	0
RF00001	1yij	9	1	123	78.40	2.3e-17	1	119	8e2511	1
RF02540	1yit	0	1	2924	2739.40	0	1	2990	8e2511	1
RF02541	1yit	0	1	2923	1746.70	0	1	2925	8e2511	0
RF02543	1yit	0	132	2915	1465.00	0	1	3401	8e2511	0
RF00002	1yit	0	10	150	50.40	4.4e-11	1	154	8e2511	0
RF00001	1yit	9	1	123	78.40	2.3e-17	1	119	8e2511	1
RF02540	1yj9	0	1	2924	2739.40	0	1	2990	8e2511	1
RF02541	1yj9	0	1	2923	1746.70	0	1	2925	8e2511	0
RF02543	1yj9	0	132	2915	1465.00	0	1	3401	8e2511	0
RF00002	1yj9	0	10	150	50.40	4.4e-11	1	154	8e2511	0
RF00001	1yj9	9	1	123	78.40	2.3e-17	1	119	8e2511	1
RF02540	1yjn	0	1	2924	2737.50	0	1	2990	8e2511	1
RF02541	1yjn	0	1	2923	1750.00	0	1	2925	8e2511	0
RF02543	1yjn	0	132	2915	1463.00	0	1	3401	8e2511	0
RF00002	1yjn	0	10	150	50.40	4.4e-11	1	154	8e2511	0
RF00001	1yjn	9	1	123	78.40	2.3e-17	1	119	8e2511	1
RF02540	1yjw	0	1	2924	2737.50	0	1	2990	8e2511	1
RF02541	1yjw	0	1	2923	1750.00	0	1	2925	8e2511	0
RF02543	1yjw	0	132	2915	1463.00	0	1	3401	8e2511	0
RF00002	1yjw	0	10	150	50.40	4.4e-11	1	154	8e2511	0
RF00001	1yjw	9	1	123	78.40	2.3e-17	1	119	8e2511	1
RF00177	1ysh	B	1	101	80.30	3.3e-24	642	742	8e2511	1
RF01959	1ysh	B	1	101	56.10	5e-15	593	693	8e2511	0
RF00480	1z2j	A	1	45	55.00	2.6e-08	8	52	8e2511	1
RF00169	1z43	A	50	94	42.30	6.4e-09	23	67	8e2511	1
RF02541	1z58	2	1	2878	2737.80	0	1	2925	8e2511	1
RF02540	1z58	2	1	2878	1900.10	0	1	2990	8e2511	0
RF02543	1z58	2	137	2867	1220.60	0	1	3401	8e2511	0
RF00480	1zc5	A	5	43	44.30	2.9e-06	14	52	8e2511	1
RF00023	1zc8	A	1	59	65.00	1.1e-18	1	350	8e2511	1
RF00177	1zc8	Z	1	93	51.40	7e-15	1392	1489	8e2511	1
RF00005	1zjw	B	1	72	56.00	1.2e-12	1	71	8e2511	1
RF02541	1zn1	B	1	59	67.60	3.4e-21	1932	1990	8e2511	1
RF00005	1zo1	F	1	73	65.60	2.6e-15	1	71	8e2511	1
RF00005	1zo3	A	1	73	65.60	2.6e-15	1	71	8e2511	1
RF00005	1zo3	B	1	73	65.60	2.6e-15	1	71	8e2511	1
RF00010	2a2e	A	1	338	259.80	1.5e-84	1	367	8e2511	1
RF00011	2a64	A	8	404	326.80	1.1e-96	1	366	8e2511	1
RF02541	2aar	0	1	2878	2737.80	0	1	2925	8e2511	1
RF02540	2aar	0	1	2878	1900.10	0	1	2990	8e2511	0
RF02543	2aar	0	137	2867	1220.60	0	1	3401	8e2511	0
RF00005	2ake	B	1	72	68.80	3.2e-16	1	71	8e2511	1
RF00005	2azx	C	1	72	68.80	3.3e-16	1	71	8e2511	1
RF00005	2azx	D	1	72	68.80	3.3e-16	1	71	8e2511	1
RF00167	2b57	A	1	65	63.00	5.5e-12	20	86	8e2511	1
RF00005	2bte	B	1	80	62.90	1.6e-14	1	71	8e2511	1
RF00005	2bte	E	1	80	62.90	1.6e-14	1	71	8e2511	1
RF00005	2byt	B	1	80	62.90	1.6e-14	1	71	8e2511	1
RF00005	2byt	E	1	80	62.90	1.6e-14	1	71	8e2511	1
RF00059	2cky	A	3	77	61.00	3.5e-12	7	92	8e2511	1
RF00059	2cky	B	3	77	61.00	3.5e-12	7	92	8e2511	1
RF00005	2csx	C	1	74	68.80	3.1e-16	1	71	8e2511	1
RF00005	2csx	D	1	74	68.80	3.1e-16	1	71	8e2511	1
RF00005	2ct8	C	1	74	68.80	3.1e-16	1	71	8e2511	1
RF00005	2ct8	D	1	74	68.80	3.1e-16	1	71	8e2511	1
RF00005	2cv0	C	1	72	63.20	1.2e-14	1	71	8e2511	1
RF00005	2cv0	D	1	72	63.20	1.2e-14	1	71	8e2511	1
RF00005	2cv1	C	1	72	63.20	1.2e-14	1	71	8e2511	1
RF00005	2cv1	D	1	72	63.20	1.2e-14	1	71	8e2511	1
RF00005	2cv2	C	1	72	63.20	1.2e-14	1	71	8e2511	1
RF00005	2cv2	D	1	72	63.20	1.2e-14	1	71	8e2511	1
RF00023	2czj	B	1	63	64.50	1.8e-18	1	351	8e2511	1
RF00023	2czj	D	1	63	64.50	1.8e-18	1	351	8e2511	1
RF00023	2czj	F	1	63	64.50	1.8e-18	1	351	8e2511	1
RF00023	2czj	H	1	63	64.50	1.8e-18	1	351	8e2511	1
RF00175	2d1a	A	4	36	48.20	5.9e-09	5	37	8e2511	1
RF00175	2d1a	B	4	36	48.20	5.9e-09	5	37	8e2511	1
RF00175	2d1b	A	4	36	48.20	5.9e-09	5	37	8e2511	1
RF00175	2d1b	B	4	36	48.20	5.9e-09	5	37	8e2511	1
RF02541	2d3o	0	1	2878	2737.80	0	1	2925	8e2511	1
RF02540	2d3o	0	1	2878	1900.10	0	1	2990	8e2511	0
RF02543	2d3o	0	137	2867	1220.60	0	1	3401	8e2511	0
RF00005	2d6f	E	1	72	58.10	3.2e-13	1	71	8e2511	1
RF00005	2d6f	F	1	72	58.10	3.2e-13	1	71	8e2511	1
RF00005	2der	C	1	73	59.80	1.1e-13	1	71	8e2511	1
RF00005	2der	D	1	73	59.80	1.1e-13	1	71	8e2511	1
RF00005	2det	C	1	73	59.80	1.1e-13	1	71	8e2511	1
RF00005	2deu	C	1	73	59.80	1.1e-13	1	71	8e2511	1
RF00005	2deu	D	1	73	59.80	1.1e-13	1	71	8e2511	1
RF00005	2dlc	Y	1	73	61.90	2.8e-14	1	71	8e2511	1
RF00005	2dr2	B	1	72	68.80	3.3e-16	1	71	8e2511	1
RF00005	2du3	D	1	72	58.60	2.1e-13	1	71	8e2511	1
RF00005	2du4	C	1	72	58.60	2.1e-13	1	71	8e2511	1
RF00005	2du5	D	1	72	59.00	1.7e-13	1	71	8e2511	1
RF00005	2du6	D	1	72	57.60	4e-13	1	71	8e2511	1
RF00005	2dxi	C	1	72	63.20	1.2e-14	1	71	8e2511	1
RF00005	2dxi	D	1	72	63.20	1.2e-14	1	71	8e2511	1
RF00177	2e5l	A	1	1519	1505.30	0	1	1533	8e2511	1
RF01959	2e5l	A	6	1517	1034.90	0	1	1477	8e2511	0
RF02542	2e5l	A	6	1514	678.90	2.3e-206	1	1312	8e2511	0
RF01960	2e5l	A	6	1514	628.10	2.9e-188	1	1851	8e2511	0
RF00167	2ees	A	1	67	63.20	4.9e-12	19	87	8e2511	1
RF00167	2eet	A	1	67	63.30	4.6e-12	19	87	8e2511	1
RF00167	2eeu	A	1	67	56.70	1.9e-10	19	87	8e2511	1
RF00167	2eev	A	1	67	57.10	1.6e-10	19	87	8e2511	1
RF00167	2eew	A	1	67	62.00	9.7e-12	19	87	8e2511	1
RF00177	2f4v	A	1	1513	1486.50	0	1	1533	8e2511	1
RF01959	2f4v	A	8	1513	1020.00	4.7e-302	1	1477	8e2511	0
RF02542	2f4v	A	7	1513	675.60	2.4e-205	1	1312	8e2511	0
RF01960	2f4v	A	6	1512	625.30	2.1e-187	1	1851	8e2511	0
RF00005	2fk6	R	1	73	62.70	1.7e-14	1	71	8e2511	1
RF00005	2fmt	C	1	74	60.80	5.6e-14	1	71	8e2511	1
RF00005	2fmt	D	1	74	60.80	5.6e-14	1	71	8e2511	1
RF02541	2ftc	R	81	1466	434.90	8.1e-143	1	2925	8e2511	1
RF02540	2ftc	R	1	1570	306.10	5.9e-94	377	2911	8e2511	0
RF02543	2ftc	R	792	1570	132.10	8.8e-31	1890	3253	8e2511	0
RF00167	2g9c	A	1	67	64.00	3.1e-12	19	87	8e2511	1
RF00234	2gcs	B	1	126	78.90	1.5e-19	40	171	8e2511	1
RF00234	2gcv	B	1	126	78.90	1.5e-19	40	171	8e2511	1
RF00059	2gdi	X	1	80	58.90	1.2e-11	6	93	8e2511	1
RF00059	2gdi	Y	1	80	58.90	1.2e-11	6	93	8e2511	1
RF00162	2gis	A	1	93	87.10	5.6e-20	1	108	8e2511	1
RF00175	2gm0	A	3	33	42.60	1.1e-07	6	36	8e2511	1
RF00175	2gm0	B	3	33	42.60	1.1e-07	6	36	8e2511	1
RF00017	2go5	A	3	126	120.30	7.9e-32	114	237	8e2511	1
RF01856	2go5	A	2	126	71.00	1.2e-14	86	209	8e2511	0
RF02540	2go5	9	3	88	64.40	9.6e-19	2889	2976	8e2511	1
RF00234	2h0s	B	1	126	78.90	1.5e-19	40	171	8e2511	1
RF00234	2h0w	B	1	126	78.90	1.5e-19	40	171	8e2511	1
RF00234	2h0x	B	1	126	78.90	1.5e-19	40	171	8e2511	1
RF00234	2h0z	B	1	126	78.90	1.5e-19	40	171	8e2511	1
RF00177	2hhh	A	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	2hhh	A	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	2hhh	A	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	2hhh	A	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00234	2ho6	B	1	126	78.90	1.5e-19	40	171	8e2511	1
RF00234	2ho7	B	1	126	78.90	1.5e-19	40	171	8e2511	1
RF00059	2hoj	A	2	81	61.00	3.8e-12	6	93	8e2511	1
RF00059	2hok	A	2	81	61.00	3.8e-12	6	93	8e2511	1
RF00059	2hol	A	2	81	61.00	3.8e-12	6	93	8e2511	1
